stamp_sec,d_origin_m,det_box_m,det_horizon_m,odom_dt_sec,fy_px,horizon_row_px,bbox_x1,bbox_y1,bbox_x2,bbox_y2,cls,score
1756104642.444838,88.155282,85.937500,85.937500,0.045196,550.000,315,186,323,201,339,GuardBoat,0.900382
1756104642.486706,88.155282,85.937500,85.937500,0.003327,550.000,315,186,323,201,339,GuardBoat,0.899723
1756104642.531256,88.155282,85.937500,85.937500,0.041223,550.000,315,186,323,201,339,GuardBoat,0.900349
1756104642.567639,88.348216,85.937500,85.937500,0.022419,550.000,315,186,323,201,339,GuardBoat,0.901355
1756104642.673813,88.531002,85.937500,85.937500,0.015267,550.000,315,186,323,201,339,GuardBoat,0.900456
1756104642.733559,88.531002,85.937500,85.937500,0.044478,550.000,315,186,323,201,339,GuardBoat,0.900661
1756104642.781347,88.723951,85.937500,85.937500,0.007757,550.000,315,186,323,201,339,GuardBoat,0.901601
1756104642.843729,88.906753,80.882353,85.937500,0.045398,550.000,315,186,322,202,339,GuardBoat,0.901574
1756104642.886820,88.906753,85.937500,85.937500,0.002308,550.000,315,186,323,202,339,GuardBoat,0.900437
1756104642.933249,88.906753,85.937500,85.937500,0.044122,550.000,315,186,323,201,339,GuardBoat,0.901645
1756104642.981116,89.089561,80.882353,85.937500,0.008035,550.000,315,186,322,202,339,GuardBoat,0.902413
1756104643.090004,89.282534,85.937500,89.673913,0.000829,550.000,315,187,322,202,338,GuardBoat,0.904112
1756104643.128343,89.282534,85.937500,89.673913,0.039168,550.000,315,187,322,202,338,GuardBoat,0.904312
1756104643.194969,89.465357,85.937500,89.673913,0.005771,550.000,315,187,322,202,338,GuardBoat,0.904255
1756104643.263839,89.658345,85.937500,85.937500,0.025383,550.000,315,187,323,202,339,GuardBoat,0.823800
1756104643.307937,89.658345,91.666667,89.673913,0.018715,550.000,315,187,323,202,338,GuardBoat,0.905044
1756104643.361451,89.852847,91.666667,89.673913,0.027794,550.000,315,187,323,202,338,GuardBoat,0.903846
1756104643.409044,89.852847,91.666667,89.673913,0.019799,550.000,315,187,323,202,338,GuardBoat,0.904228
1756104643.467277,90.045848,91.666667,89.673913,0.021992,550.000,315,187,323,203,338,GuardBoat,0.903569
1756104643.517524,90.045848,91.666667,89.673913,0.028255,550.000,315,187,323,203,338,GuardBoat,0.903836
1756104643.616439,90.238856,91.666667,89.673913,0.028147,550.000,315,187,323,202,338,GuardBoat,0.903464
1756104643.682154,90.431872,91.666667,89.673913,0.006162,550.000,315,188,323,203,338,GuardBoat,0.902830
1756104643.727550,90.431872,91.666667,89.673913,0.039234,550.000,315,188,323,203,338,GuardBoat,0.902528
1756104643.782564,90.624895,91.666667,89.673913,0.005776,550.000,315,188,323,203,338,GuardBoat,0.903129
1756104643.828861,90.624895,91.666667,89.673913,0.040521,550.000,315,188,323,203,338,GuardBoat,0.902006
1756104643.894044,90.807767,91.666667,89.673913,0.005681,550.000,315,188,323,203,338,GuardBoat,0.901801
1756104643.942656,91.000805,91.666667,89.673913,0.045731,550.000,315,188,323,203,338,GuardBoat,0.901387
1756104644.011129,91.000805,91.666667,89.673913,0.022742,550.000,315,188,323,203,338,GuardBoat,0.901994
1756104644.048519,91.193851,91.666667,89.673913,0.039891,550.000,315,188,323,203,338,GuardBoat,0.901624
1756104644.146521,91.386904,91.666667,89.673913,0.041913,550.000,315,188,323,203,338,GuardBoat,0.901995
1756104644.202847,91.386904,91.666667,89.673913,0.014413,550.000,315,188,323,203,338,GuardBoat,0.901331
1756104644.248049,91.569804,91.666667,89.673913,0.040408,550.000,315,189,323,203,338,GuardBoat,0.900465
1756104644.315194,91.569804,91.666667,89.673913,0.026736,550.000,315,189,323,204,338,GuardBoat,0.899489
1756104644.355766,91.762872,91.666667,89.673913,0.031716,550.000,315,189,323,204,338,GuardBoat,0.899351
1756104644.409982,91.762872,91.666667,89.673913,0.022500,550.000,315,189,323,204,338,GuardBoat,0.899919
1756104644.453701,91.955947,91.666667,89.673913,0.033804,550.000,315,189,323,204,338,GuardBoat,0.899944
1756104644.526907,91.955947,91.666667,89.673913,0.039402,550.000,315,189,323,204,338,GuardBoat,0.899079
1756104644.568102,92.149030,91.666667,89.673913,0.019427,550.000,315,189,323,204,338,GuardBoat,0.899914
1756104644.671021,92.330491,91.666667,89.673913,0.016531,550.000,315,189,323,204,338,GuardBoat,0.899697
1756104644.728777,92.330491,91.666667,89.673913,0.041225,550.000,315,189,323,204,338,GuardBoat,0.898790
1756104644.775366,92.523591,91.666667,89.673913,0.012210,550.000,315,189,323,204,338,GuardBoat,0.898795
1756104644.828008,92.523591,91.666667,89.673913,0.040432,550.000,315,190,323,204,338,GuardBoat,0.899725
1756104644.870632,92.716697,91.666667,89.673913,0.016968,550.000,315,190,323,204,338,GuardBoat,0.899903
1756104644.944084,92.908356,91.666667,89.673913,0.043539,550.000,315,190,323,204,338,GuardBoat,0.899077
1756104644.985574,92.908356,91.666667,89.673913,0.002048,550.000,315,190,323,204,338,GuardBoat,0.899079
1756104645.080552,93.101480,91.666667,89.673913,0.007094,550.000,315,190,323,204,338,GuardBoat,0.898137
1756104645.150068,93.294611,98.214286,93.750000,0.036602,550.000,315,190,323,204,337,GuardBoat,0.897328
1756104645.195833,93.294611,98.214286,93.750000,0.009163,550.000,315,190,323,204,337,GuardBoat,0.897000
1756104645.252098,93.486303,91.666667,89.673913,0.034595,550.000,315,190,323,204,338,GuardBoat,0.899337
1756104645.298621,93.486303,98.214286,93.750000,0.011928,550.000,315,190,323,205,337,GuardBoat,0.897909
1756104645.367661,93.679451,91.666667,89.673913,0.019056,550.000,315,190,323,204,338,GuardBoat,0.897796
1756104645.408871,93.679451,91.666667,89.673913,0.022154,550.000,315,190,323,204,338,GuardBoat,0.897440
1756104645.464946,93.872606,91.666667,89.673913,0.021795,550.000,315,190,323,204,338,GuardBoat,0.897603
1756104645.513524,93.872606,91.666667,89.673913,0.026783,550.000,315,190,323,205,338,GuardBoat,0.896599
1756104645.604511,94.055601,91.666667,89.673913,0.017747,550.000,315,190,323,205,338,GuardBoat,0.895092
1756104645.671358,94.248769,98.214286,93.750000,0.015429,550.000,315,191,323,206,337,GuardBoat,0.895219
1756104645.715089,94.248769,98.214286,93.750000,0.028301,550.000,315,191,323,205,337,GuardBoat,0.895843
1756104645.790800,94.441943,98.214286,93.750000,0.003989,550.000,315,191,323,206,337,GuardBoat,0.897368
1756104645.828842,94.441943,98.214286,93.750000,0.042031,550.000,315,191,323,206,337,GuardBoat,0.896603
1756104645.884510,94.635124,98.214286,93.750000,0.002325,550.000,315,191,323,206,337,GuardBoat,0.895960
1756104645.935990,94.635124,98.214286,93.750000,0.049155,550.000,315,191,323,205,337,GuardBoat,0.896538
1756104645.994096,94.828312,91.666667,89.673913,0.007237,550.000,315,191,323,206,338,GuardBoat,0.894644
1756104646.035743,94.828312,98.214286,93.750000,0.048885,550.000,315,191,323,205,337,GuardBoat,0.895968
1756104646.133543,95.021507,98.214286,93.750000,0.047661,550.000,315,191,323,206,337,GuardBoat,0.897354
1756104646.192384,95.216127,91.666667,93.750000,0.006478,550.000,315,192,322,206,337,GuardBoat,0.897805
1756104646.290975,95.419501,91.666667,93.750000,0.004953,550.000,315,192,322,206,337,GuardBoat,0.898837
1756104646.325370,95.419501,98.214286,93.750000,0.029441,550.000,315,192,323,206,337,GuardBoat,0.899301
1756104646.400350,95.592374,91.666667,93.750000,0.014397,550.000,315,192,322,206,337,GuardBoat,0.899919
1756104646.446301,95.775422,98.214286,93.750000,0.039675,550.000,315,192,323,206,337,GuardBoat,0.900066
1756104646.519955,95.775422,98.214286,93.750000,0.033979,550.000,315,192,323,206,337,GuardBoat,0.899208
1756104646.557265,95.990394,98.214286,93.750000,0.038735,550.000,315,192,323,206,337,GuardBoat,0.899356
1756104646.610636,95.990394,98.214286,93.750000,0.014636,550.000,315,192,323,206,337,GuardBoat,0.899377
1756104646.655381,96.163282,98.214286,93.750000,0.030641,550.000,315,192,323,206,337,GuardBoat,0.898993
1756104646.723914,96.163282,98.214286,93.750000,0.037892,550.000,315,192,323,206,337,GuardBoat,0.901049
1756104646.820039,96.346345,98.214286,93.750000,0.033992,550.000,315,192,323,206,337,GuardBoat,0.900701
1756104646.865647,96.551157,98.214286,93.750000,0.029423,550.000,315,192,323,206,337,GuardBoat,0.900235
1756104646.934066,96.551157,98.214286,93.750000,0.038996,550.000,315,192,323,206,337,GuardBoat,0.901024
1756104646.973338,96.744400,98.214286,93.750000,0.021756,550.000,315,192,323,206,337,GuardBoat,0.900985
1756104647.031294,96.744400,98.214286,93.750000,0.036200,550.000,315,193,323,206,337,GuardBoat,0.900386
1756104647.095543,96.917307,98.214286,93.750000,0.010426,550.000,315,193,323,206,337,GuardBoat,0.900925
1756104647.162765,97.120734,91.666667,93.750000,0.032377,550.000,315,193,322,206,337,GuardBoat,0.902853
1756104647.196045,97.120734,98.214286,98.214286,0.000904,550.000,315,193,322,206,336,GuardBoat,0.902775
1756104647.248920,97.315388,91.666667,93.750000,0.046245,550.000,315,193,322,206,337,GuardBoat,0.902975
1756104647.344171,97.488309,91.666667,93.750000,0.041017,550.000,315,193,322,206,337,GuardBoat,0.902460
1756104647.400324,97.488309,98.214286,93.750000,0.015135,550.000,315,193,323,206,337,GuardBoat,0.902698
1756104647.449323,97.701924,98.214286,93.750000,0.045889,550.000,315,193,323,206,337,GuardBoat,0.901515
1756104647.499191,97.701924,91.666667,93.750000,0.003979,550.000,315,193,322,206,337,GuardBoat,0.901882
1756104647.552118,97.886414,91.666667,93.750000,0.043117,550.000,315,193,322,207,337,GuardBoat,0.901354
1756104647.598292,97.886414,98.214286,98.214286,0.003057,550.000,315,193,322,206,336,GuardBoat,0.900245
1756104647.661147,98.059348,98.214286,93.750000,0.023112,550.000,315,193,323,207,337,GuardBoat,0.901499
1756104647.707131,98.059348,105.769231,98.214286,0.022872,550.000,315,193,323,207,336,GuardBoat,0.900450
1756104647.761755,98.274361,105.769231,98.214286,0.032527,550.000,315,193,323,207,336,GuardBoat,0.901343
1756104647.855892,98.458857,98.214286,93.750000,0.038413,550.000,315,193,323,207,337,GuardBoat,0.901071
1756104647.924876,98.458857,91.666667,93.750000,0.030571,550.000,315,193,322,207,337,GuardBoat,0.903106
1756104647.974497,98.652150,91.666667,93.750000,0.019832,550.000,315,193,322,207,337,GuardBoat,0.902186
1756104648.028093,98.652150,98.214286,93.750000,0.033764,550.000,315,193,323,207,337,GuardBoat,0.901947
1756104648.074981,98.836650,98.214286,98.214286,0.019372,550.000,315,194,322,207,336,GuardBoat,0.902032
1756104648.113513,98.836650,98.214286,98.214286,0.019160,550.000,315,194,322,207,336,GuardBoat,0.901979
1756104648.227359,99.019778,98.214286,98.214286,0.032983,550.000,315,194,322,207,336,GuardBoat,0.903147
1756104648.279461,99.213085,98.214286,98.214286,0.014938,550.000,315,194,322,207,336,GuardBoat,0.903263
1756104648.321079,99.213085,98.214286,93.750000,0.026679,550.000,315,194,323,207,337,GuardBoat,0.903612
1756104648.395582,99.407767,98.214286,93.750000,0.001158,550.000,315,194,323,207,337,GuardBoat,0.902302
1756104648.437720,99.407767,98.214286,93.750000,0.043297,550.000,315,194,323,207,337,GuardBoat,0.901907
1756104648.490871,99.590908,98.214286,93.750000,0.003576,550.000,315,194,323,207,337,GuardBoat,0.901897
1756104648.540957,99.590908,98.214286,93.750000,0.046511,550.000,315,194,323,207,337,GuardBoat,0.901529
1756104648.607501,99.784230,98.214286,93.750000,0.014031,550.000,315,194,323,207,337,GuardBoat,0.900784
1756104648.649356,99.977557,98.214286,93.750000,0.044138,550.000,315,194,323,207,337,GuardBoat,0.900998
1756104648.720850,99.977557,98.214286,93.750000,0.027357,550.000,315,194,323,207,337,GuardBoat,0.900541
1756104648.808681,100.170890,98.214286,93.750000,0.015164,550.000,315,195,323,207,337,GuardBoat,0.900261
1756104648.851108,100.374405,98.214286,93.750000,0.042433,550.000,315,195,323,207,337,GuardBoat,0.900271
1756104648.911629,100.374405,105.769231,98.214286,0.018088,550.000,315,195,323,207,336,GuardBoat,0.899654
1756104648.955332,100.569104,98.214286,93.750000,0.038232,550.000,315,195,323,207,337,GuardBoat,0.899034
1756104649.025205,100.569104,105.769231,98.214286,0.031641,550.000,315,195,323,207,336,GuardBoat,0.899493
1756104649.065785,100.762452,105.769231,98.214286,0.027803,550.000,315,195,323,208,336,GuardBoat,0.899842
1756104649.122339,100.762452,105.769231,98.214286,0.028750,550.000,315,195,323,208,336,GuardBoat,0.899752
1756104649.167333,100.955805,98.214286,98.214286,0.026279,550.000,315,195,322,208,336,GuardBoat,0.898381
1756104649.280638,101.138987,98.214286,98.214286,0.012997,550.000,315,195,322,208,336,GuardBoat,0.898413
1756104649.330337,101.138987,98.214286,98.214286,0.036702,550.000,315,195,322,208,336,GuardBoat,0.898012
1756104649.441211,101.333697,98.214286,98.214286,0.048552,550.000,315,195,322,208,336,GuardBoat,0.897882
1756104649.479969,101.516887,98.214286,98.214286,0.012714,550.000,315,195,322,208,336,GuardBoat,0.897355
1756104649.542057,101.516887,98.214286,98.214286,0.049375,550.000,315,195,322,208,336,GuardBoat,0.897144
1756104649.585262,101.710260,98.214286,98.214286,0.007444,550.000,315,195,322,208,336,GuardBoat,0.898008
1756104649.636968,101.710260,98.214286,98.214286,0.044262,550.000,315,195,322,208,336,GuardBoat,0.898386
1756104649.686919,101.893460,98.214286,98.214286,0.005810,550.000,315,195,322,208,336,GuardBoat,0.897343
1756104649.755509,102.088180,98.214286,98.214286,0.037245,550.000,315,195,322,208,336,GuardBoat,0.898777
1756104649.849566,102.281566,98.214286,98.214286,0.043211,550.000,315,195,322,208,336,GuardBoat,0.898392
1756104649.891709,102.281566,105.769231,98.214286,0.001069,550.000,315,195,323,208,336,GuardBoat,0.898219
1756104649.965206,102.464778,98.214286,98.214286,0.027596,550.000,315,196,322,209,336,GuardBoat,0.897298
1756104650.007463,102.464778,98.214286,98.214286,0.014662,550.000,315,196,322,209,336,GuardBoat,0.897329
1756104650.053828,102.658175,98.214286,98.214286,0.038997,550.000,315,196,322,209,336,GuardBoat,0.896348
1756104650.102540,102.658175,98.214286,98.214286,0.009715,550.000,315,196,322,209,336,GuardBoat,0.895891
1756104650.162014,102.851576,98.214286,98.214286,0.029835,550.000,315,196,322,209,336,GuardBoat,0.895710
1756104650.210017,102.851576,98.214286,98.214286,0.018168,550.000,315,196,322,209,336,GuardBoat,0.895019
1756104650.290235,103.044983,98.214286,98.214286,0.001637,550.000,315,196,322,209,336,GuardBoat,0.896528
1756104650.322473,103.044983,98.214286,98.214286,0.030601,550.000,315,196,322,209,336,GuardBoat,0.896233
1756104650.425992,103.238395,98.214286,98.214286,0.034096,550.000,315,196,322,209,336,GuardBoat,0.896121
1756104650.479788,103.431812,98.214286,98.214286,0.012131,550.000,315,196,322,209,336,GuardBoat,0.896239
1756104650.520435,103.431812,98.214286,98.214286,0.028516,550.000,315,196,322,209,336,GuardBoat,0.896510
1756104650.594142,103.615055,98.214286,98.214286,0.002200,550.000,315,196,322,209,336,GuardBoat,0.896216
1756104650.631549,103.615055,98.214286,98.214286,0.039607,550.000,315,196,322,209,336,GuardBoat,0.896904
1756104650.693226,103.808482,105.769231,103.125000,0.001260,550.000,315,196,322,209,335,GuardBoat,0.895879
1756104650.735522,103.808482,105.769231,103.125000,0.043556,550.000,315,196,322,209,335,GuardBoat,0.895901
1756104650.835381,103.991734,105.769231,103.125000,0.043391,550.000,315,196,322,209,335,GuardBoat,0.896131
1756104650.896338,104.174991,98.214286,98.214286,0.004325,550.000,315,196,322,209,336,GuardBoat,0.896322
1756104650.940297,104.174991,98.214286,98.214286,0.048283,550.000,315,196,322,209,336,GuardBoat,0.896720
1756104651.050767,104.551699,105.769231,103.125000,0.040293,550.000,315,196,322,209,335,GuardBoat,0.895542
1756104651.114278,104.551699,105.769231,103.125000,0.023217,550.000,315,196,322,209,335,GuardBoat,0.896768
1756104651.152062,104.736274,105.769231,103.125000,0.039021,550.000,315,196,322,209,335,GuardBoat,0.896531
1756104651.212147,104.736274,105.769231,103.125000,0.021064,550.000,315,196,322,210,335,GuardBoat,0.896533
1756104651.255152,104.919547,105.769231,103.125000,0.035955,550.000,315,196,322,210,335,GuardBoat,0.896197
1756104651.323925,104.919547,105.769231,103.125000,0.032818,550.000,315,197,322,210,335,GuardBoat,0.896244
1756104651.379475,105.113006,105.769231,103.125000,0.011656,550.000,315,197,322,210,335,GuardBoat,0.895685
1756104651.464874,105.296288,105.769231,103.125000,0.026281,550.000,315,197,322,210,335,GuardBoat,0.895530
1756104651.531482,105.296288,105.769231,103.125000,0.040327,550.000,315,197,322,210,335,GuardBoat,0.895310
1756104651.589188,105.489757,105.769231,103.125000,0.001990,550.000,315,197,322,210,335,GuardBoat,0.895899
1756104651.648041,105.673048,105.769231,103.125000,0.043160,550.000,315,197,322,210,335,GuardBoat,0.895684
1756104651.696453,105.673048,105.769231,103.125000,0.005252,550.000,315,197,322,210,335,GuardBoat,0.896106
1756104651.747923,105.866527,105.769231,103.125000,0.043302,550.000,315,197,322,210,335,GuardBoat,0.895481
1756104651.794319,105.866527,105.769231,103.125000,0.003094,550.000,315,197,322,210,335,GuardBoat,0.896440
1756104651.854105,106.049827,105.769231,103.125000,0.036144,550.000,315,197,322,210,335,GuardBoat,0.897313
1756104651.898173,106.049827,105.769231,103.125000,0.007924,550.000,315,197,322,211,335,GuardBoat,0.897527
1756104651.995742,106.243315,105.769231,103.125000,0.005470,550.000,315,198,322,211,335,GuardBoat,0.897070
1756104652.048974,106.426624,105.769231,103.125000,0.041322,550.000,315,197,322,211,335,GuardBoat,0.896740
1756104652.095197,106.426624,105.769231,103.125000,0.004902,550.000,315,197,322,211,335,GuardBoat,0.897229
1756104652.161096,106.620121,105.769231,103.125000,0.029223,550.000,315,198,322,211,335,GuardBoat,0.897878
1756104652.193436,106.620121,105.769231,103.125000,0.003117,550.000,315,198,322,211,335,GuardBoat,0.898102
1756104652.267005,106.813623,105.769231,103.125000,0.023337,550.000,315,198,322,211,335,GuardBoat,0.897356
1756104652.305085,106.813623,105.769231,103.125000,0.014742,550.000,315,198,322,211,335,GuardBoat,0.896739
1756104652.407543,106.996946,105.769231,103.125000,0.017177,550.000,315,198,322,211,335,GuardBoat,0.897181
1756104652.474932,107.180272,105.769231,103.125000,0.015457,550.000,315,198,322,211,335,GuardBoat,0.897779
1756104652.514256,107.180272,105.769231,103.125000,0.023866,550.000,315,198,322,211,335,GuardBoat,0.897731
1756104652.617895,107.373788,105.769231,103.125000,0.027482,550.000,315,198,322,211,335,GuardBoat,0.897697
1756104652.651487,107.557123,105.769231,103.125000,0.037950,550.000,315,198,322,211,335,GuardBoat,0.897258
1756104652.724762,107.557123,105.769231,103.125000,0.035326,550.000,315,198,322,211,335,GuardBoat,0.898106
1756104652.784898,107.739195,105.769231,103.125000,0.004563,550.000,315,198,322,211,335,GuardBoat,0.898554
1756104652.828114,107.739195,105.769231,103.125000,0.038654,550.000,315,198,322,211,335,GuardBoat,0.899572
1756104652.894238,107.932726,105.769231,103.125000,0.004755,550.000,315,199,322,211,335,GuardBoat,0.899349
1756104652.936530,107.932726,105.769231,103.125000,0.047046,550.000,315,199,322,211,335,GuardBoat,0.898554
1756104652.992185,108.116076,105.769231,103.125000,0.002677,550.000,315,199,322,211,335,GuardBoat,0.898404
1756104653.034054,108.116076,114.583333,108.552632,0.044546,550.000,315,199,322,211,334,GuardBoat,0.897883
1756104653.140723,108.492975,105.769231,103.125000,0.048832,550.000,315,199,322,212,335,GuardBoat,0.897419
1756104653.204247,108.492975,114.583333,108.552632,0.014692,550.000,315,199,322,212,334,GuardBoat,0.897898
1756104653.242022,108.676338,114.583333,108.552632,0.047557,550.000,315,199,322,212,334,GuardBoat,0.895909
1756104653.321217,108.676338,114.583333,108.552632,0.031638,550.000,315,199,322,211,334,GuardBoat,0.897384
1756104653.372475,108.869891,114.583333,108.552632,0.017128,550.000,315,199,322,211,334,GuardBoat,0.894850
1756104653.436207,108.869891,105.769231,103.125000,0.046605,550.000,315,199,322,212,335,GuardBoat,0.897868
1756104653.486823,109.063449,114.583333,108.552632,0.001803,550.000,315,199,322,212,334,GuardBoat,0.897832
1756104653.532365,109.063449,114.583333,108.552632,0.043739,550.000,315,199,322,212,334,GuardBoat,0.896711
1756104653.621455,109.246824,105.769231,103.125000,0.032806,550.000,315,199,322,211,335,GuardBoat,0.895922
1756104653.664841,109.440391,105.769231,103.125000,0.023832,550.000,315,199,322,212,335,GuardBoat,0.838325
1756104653.717978,109.440391,105.769231,103.125000,0.029305,550.000,315,199,322,212,335,GuardBoat,0.897532
1756104653.764346,109.622529,105.769231,103.125000,0.024351,550.000,315,199,322,212,335,GuardBoat,0.898561
1756104653.840148,109.816106,105.769231,103.125000,0.048572,550.000,315,199,322,212,335,GuardBoat,0.899573
1756104653.927426,109.816106,105.769231,103.125000,0.038706,550.000,315,200,322,212,335,GuardBoat,0.605454
1756104653.975452,110.009688,114.583333,108.552632,0.013291,550.000,315,199,322,212,334,GuardBoat,0.722739
1756104654.046669,110.203274,114.583333,108.552632,0.042098,550.000,315,200,322,212,334,GuardBoat,0.897707
1756104654.080644,110.203274,114.583333,108.552632,0.008123,550.000,315,200,322,212,334,GuardBoat,0.897357
1756104654.164598,110.386675,114.583333,108.552632,0.024193,550.000,315,200,322,212,334,GuardBoat,0.719137
1756104654.207821,110.386675,114.583333,108.552632,0.019030,550.000,315,200,322,212,334,GuardBoat,0.895553
1756104654.253413,110.568848,114.583333,108.552632,0.035401,550.000,315,200,322,212,334,GuardBoat,0.896387
1756104654.298308,110.568848,114.583333,108.552632,0.009494,550.000,315,200,322,212,334,GuardBoat,0.896018
1756104654.396389,110.762448,114.583333,108.552632,0.008552,550.000,315,200,322,212,334,GuardBoat,0.895404
1756104654.467449,110.935673,114.583333,108.552632,0.020412,550.000,315,200,322,212,334,GuardBoat,0.896852
1756104654.502399,110.935673,114.583333,108.552632,0.014538,550.000,315,200,322,212,334,GuardBoat,0.610078
1756104654.564030,111.129282,275.000000,412.500000,0.023855,550.000,315,281,315,289,320,GuardBoat,0.837536
1756104654.610016,111.129282,275.000000,412.500000,0.022131,550.000,315,282,315,289,320,GuardBoat,0.833190
1756104654.708920,111.331862,275.000000,412.500000,0.011012,550.000,315,282,315,289,320,GuardBoat,0.836393
1756104654.776448,111.494909,275.000000,412.500000,0.011484,550.000,315,282,315,289,320,GuardBoat,0.836227
1756104654.812209,111.494909,275.000000,412.500000,0.024277,550.000,315,282,315,289,320,GuardBoat,0.834131
1756104654.881292,111.688532,275.000000,412.500000,0.006664,550.000,315,282,315,290,320,GuardBoat,0.832916
1756104654.926355,111.688532,275.000000,412.500000,0.038399,550.000,315,282,315,290,320,GuardBoat,0.832085
1756104655.005913,111.902541,275.000000,412.500000,0.007934,550.000,315,282,315,290,320,GuardBoat,0.831626
1756104655.052243,112.065599,275.000000,412.500000,0.035760,550.000,315,282,315,290,320,GuardBoat,0.831067
1756104655.090696,112.065599,229.166667,412.500000,0.002693,550.000,315,282,314,290,320,GuardBoat,0.831119
1756104655.187536,112.259233,229.166667,412.500000,0.000491,550.000,315,282,314,290,320,GuardBoat,0.830273
1756104655.236396,112.259233,275.000000,412.500000,0.048370,550.000,315,282,315,290,320,GuardBoat,0.833068
1756104655.282481,112.463064,229.166667,412.500000,0.014569,550.000,315,282,314,290,320,GuardBoat,0.834725
1756104655.338368,112.463064,229.166667,412.500000,0.041318,550.000,315,283,314,291,320,GuardBoat,0.821747
1756104655.403123,112.656707,229.166667,412.500000,0.006050,550.000,315,283,314,291,320,GuardBoat,0.812495
1756104655.444837,112.818571,229.166667,412.500000,0.042260,550.000,315,283,314,291,320,GuardBoat,0.816725
1756104655.501663,112.818571,229.166667,412.500000,0.014566,550.000,315,283,314,291,320,GuardBoat,0.820987
1756104655.545424,113.032609,229.166667,412.500000,0.051697,550.000,315,283,314,291,320,GuardBoat,0.824917
1756104655.660058,113.216073,229.166667,412.500000,0.037086,550.000,315,284,314,291,320,GuardBoat,0.596218
1756104655.757219,113.388149,229.166667,412.500000,0.029949,550.000,315,283,314,292,320,GuardBoat,0.777002
1756104655.795678,113.388149,229.166667,412.500000,0.008510,550.000,315,284,314,292,320,GuardBoat,0.760100
1756104655.871390,113.592008,114.583333,108.552632,0.025801,550.000,315,201,322,213,334,GuardBoat,0.889182
1756104655.921330,113.592008,114.583333,108.552632,0.024139,550.000,315,201,322,213,334,GuardBoat,0.889730
1756104655.965110,113.785679,114.583333,108.552632,0.031105,550.000,315,201,322,213,334,GuardBoat,0.891419
1756104656.035639,113.785679,114.583333,108.552632,0.039424,550.000,315,201,322,213,334,GuardBoat,0.889052
1756104656.075695,113.978161,114.583333,108.552632,0.020543,550.000,315,201,322,213,334,GuardBoat,0.888591
1756104656.131813,113.978161,114.583333,108.552632,0.035575,550.000,315,202,322,213,334,GuardBoat,0.889616
1756104656.188739,114.161647,114.583333,108.552632,0.007522,550.000,315,202,322,213,334,GuardBoat,0.889980
1756104656.285709,114.354145,114.583333,108.552632,0.010576,550.000,315,202,322,214,334,GuardBoat,0.889640
1756104656.349648,114.547834,114.583333,108.552632,0.046661,550.000,315,202,322,214,334,GuardBoat,0.889758
1756104656.398711,114.547834,114.583333,108.552632,0.002402,550.000,315,202,322,214,334,GuardBoat,0.888718
1756104656.452585,114.731333,114.583333,108.552632,0.043747,550.000,315,202,322,214,334,GuardBoat,0.888068
1756104656.501024,114.731333,114.583333,108.552632,0.004692,550.000,315,202,322,214,334,GuardBoat,0.887983
1756104656.567995,114.925030,125.000000,114.583333,0.028361,550.000,315,202,322,214,333,GuardBoat,0.887523
1756104656.600324,114.925030,125.000000,114.583333,0.003968,550.000,315,202,322,214,333,GuardBoat,0.887365
1756104656.691942,115.118731,114.583333,108.552632,0.004437,550.000,315,202,322,214,334,GuardBoat,0.888595
1756104656.763830,115.312435,125.000000,114.583333,0.032573,550.000,315,202,322,214,333,GuardBoat,0.886142
1756104656.808175,115.312435,125.000000,114.583333,0.011772,550.000,315,202,322,214,333,GuardBoat,0.886096
1756104656.870677,115.504970,125.000000,114.583333,0.024749,550.000,315,202,322,214,333,GuardBoat,0.886666
1756104656.916938,115.504970,125.000000,114.583333,0.021511,550.000,315,202,322,214,333,GuardBoat,0.886189
1756104656.971880,115.698683,125.000000,114.583333,0.023570,550.000,315,202,322,214,333,GuardBoat,0.885442
1756104657.021214,115.698683,125.000000,114.583333,0.025764,550.000,315,202,322,214,333,GuardBoat,0.885657
1756104657.074749,115.892401,125.000000,114.583333,0.020724,550.000,315,202,322,214,333,GuardBoat,0.886773
1756104657.118077,115.892401,114.583333,114.583333,0.022603,550.000,315,202,321,214,333,GuardBoat,0.592102
1756104657.225564,116.084955,114.583333,114.583333,0.030067,550.000,315,203,321,214,333,GuardBoat,0.885009
1756104657.329957,116.278681,114.583333,114.583333,0.034436,550.000,315,203,321,214,333,GuardBoat,0.886175
1756104657.395924,116.471249,114.583333,114.583333,0.000380,550.000,315,203,321,215,333,GuardBoat,0.885543
1756104657.435156,116.471249,114.583333,114.583333,0.039612,550.000,315,203,321,215,333,GuardBoat,0.886103
1756104657.493087,116.653629,114.583333,114.583333,0.002481,550.000,315,203,321,215,333,GuardBoat,0.888333
1756104657.533802,116.653629,114.583333,114.583333,0.038234,550.000,315,203,321,215,333,GuardBoat,0.887118
1756104657.605250,116.847370,114.583333,114.583333,0.009659,550.000,315,203,321,215,333,GuardBoat,0.888235
1756104657.639814,116.847370,114.583333,114.583333,0.044223,550.000,315,203,321,215,333,GuardBoat,0.887773
1756104657.746132,117.223513,114.583333,114.583333,0.048507,550.000,315,203,321,215,333,GuardBoat,0.887276
